glb 	 tree 	 mʌɖa
ktg 	 tree 	 məra
dog 	 tree 	 mara
mdh 	 tree 	 mʌra
mku 	 tree 	 murʌ
gni 	 tree 	 mʌrʌ
lxg 	 tree 	 mʌrːʌ
get 	 tree 	 mara
gut 	 tree 	 mʌrʌ
gja 	 tree 	 mara
gbh 	 tree 	 mara
mal 	 tree 	 mura
mbh 	 tree 	 maɾˑnu
mad 	 tree 	 mara
gtd 	 tree 	 mara
gba 	 tree 	 mara
gkt 	 tree 	 mara
gok 	 tree 	 mʌra
psh 	 tree 	 mʌda
pmd 	 tree 	 mʌra
pkh 	 tree 	 mʌda
gcj 	 tree 	 mara
ggg 	 tree 	 maɖa
khu 	 tree 	 maɖa
bhe 	 tree 	 mara
prg 	 tree 	 maɖa
gka 	 tree 	 maɖa
gse 	 tree 	 maɖa
gra 	 tree 	 maraː
gki 	 tree 	 məra
gar 	 tree 	 maɖa
gam 	 tree 	 maɖa
gwa 	 tree 	 maɖa
gch 	 tree 	 maɖa
gdh 	 tree 	 maɖa
goa 	 tree 	 marə
met 	 tree 	 marʌ
bhm 	 tree 	 maɽam
bhs 	 tree 	 maɽam
bhb 	 tree 	 maɽam
mso 	 tree 	 mʌɾa
mlj 	 tree 	 mʌɽa
mud 	 tree 	 mʌɾa
rui 	 tongue 	 wəndʒeɾ
grp 	 tongue 	 wandʒɛr
ght 	 tongue 	 wandʒir
glb 	 tongue 	 wʌndʒər
ktg 	 tongue 	 dʒiv
dog 	 tongue 	 vɛndʒeɾ
mdh 	 tongue 	 wʌndʒɛr
mku 	 tongue 	 wʌndʒɛɾ
gni 	 tongue 	 βɛndʒɛr
lxg 	 tongue 	 wendʒɛˑɽ
get 	 tongue 	 wʌndʒɛr
gut 	 tongue 	 βɛndʒər
gja 	 tongue 	 wʌndʒɛr
gbh 	 tongue 	 nalke
mal 	 tongue 	 wɛndʒɛri
mbh 	 tongue 	 nalka
mad 	 tongue 	 vəndʒəɾ
gtd 	 tongue 	 wəndʒera
gba 	 tongue 	 wəndʒɛɾ
gkt 	 tongue 	 wəndʒɛr
gok 	 tongue 	 wʌndʒɛr
psh 	 tongue 	 wəndʒər
pmd 	 tongue 	 wandʒə
pkh 	 tongue 	 wʌndʒər
gcj 	 tongue 	 wandʒər
ggg 	 tongue 	 wəndʒəɾ
khu 	 tongue 	 wəndʒəɾ
bhe 	 tongue 	 wəndʒəɾ
prg 	 tongue 	 wəndʒaɾ
gka 	 tongue 	 wandʒeɾa
gse 	 tongue 	 wʌndʒeɾ
gra 	 tongue 	 vɛndʒʌɾ
gki 	 tongue 	 wəndʒeɾ
gar 	 tongue 	 wəndʒəɾ
gam 	 tongue 	 wəndʒəɾ
gwa 	 tongue 	 wəndʒəɾ
gch 	 tongue 	 wəndʒəɾ
gdh 	 tongue 	 wəndʒəɾ
goa 	 tongue 	 naɭke
met 	 tongue 	 vɛndʒeɾ
bhm 	 tongue 	 veɲdʒeːɾ
bhs 	 tongue 	 veɲdʒeːɾ
bhb 	 tongue 	 veɲdʒʌɾ
mso 	 tongue 	 wɛndʒʌɾ
mlj 	 tongue 	 wondʒeɾ
mud 	 tongue 	 wɛndʒɛɾ
rui 	 spider 	 kat̪i
grp 	 spider 	 ɡopala
ght 	 spider 	 ɡoparial
glb 	 spider 	 ɡopara
ktg 	 spider 	 mɛkra
dog 	 spider 	 ɡopɛɾa
mdh 	 spider 	 kural
mku 	 spider 	 kural
gni 	 spider 	 ɡopɛɽa
lxg 	 spider 	 ɡoperʌ
get 	 spider 	 bʌli
gut 	 spider 	 kuduɾdokːɛ
gja 	 spider 	 bʌli
gbh 	 spider 	 bʰalˑi
mal 	 spider 	 kopan
mbh 	 spider 	 kopˑanbaɡa
mad 	 spider 	 -----
gtd 	 spider 	 -----
gba 	 spider 	 bʌli
gkt 	 spider 	 ɡopɛral
gok 	 spider 	 mʌɡʌra
psh 	 spider 	 məkra
pmd 	 spider 	 muɡara
pkh 	 spider 	 məkra
gcj 	 spider 	 mʌkri
ggg 	 spider 	 ɡopeɖa
khu 	 spider 	 ɡopeɖal
bhe 	 spider 	 ɡoperal
prg 	 spider 	 ɡopedal
gka 	 spider 	 -----
gse 	 spider 	 kaʈin
gra 	 spider 	 ɡopɛɾʌ
gki 	 spider 	 ɡopɛɾa
gar 	 spider 	 kati
gam 	 spider 	 kati
gwa 	 spider 	 ɡoperal
gch 	 spider 	 ɡopəɖa
gdh 	 spider 	 ɡopeɖal
goa 	 spider 	 bʰali
met 	 spider 	 kuɖabahʌ
bhm 	 spider 	 balo
bhs 	 spider 	 balo
bhb 	 spider 	 balo
mso 	 spider 	 -----
mlj 	 spider 	 ɡãɖo
mud 	 spider 	 mud̪ial
rui 	 mosquito 	 nulɛ̃
grp 	 mosquito 	 nulɛŋ
ght 	 mosquito 	 nuleŋ
glb 	 mosquito 	 nule
ktg 	 mosquito 	 bhusali
dog 	 mosquito 	 nulẽŋ
mdh 	 mosquito 	 nusɛme
mku 	 mosquito 	 nusme, nuleŋ
gni 	 mosquito 	 nuːle
lxg 	 mosquito 	 nulːɛ
get 	 mosquito 	 nule
gut 	 mosquito 	 d̪oima
gja 	 mosquito 	 nule, nusmeŋk
gbh 	 mosquito 	 t̪loma
mal 	 mosquito 	 nule
mbh 	 mosquito 	 nulˑe
mad 	 mosquito 	 matʃa
gtd 	 mosquito 	 dadʒ
gba 	 mosquito 	 nule
gkt 	 mosquito 	 dadʒ
gok 	 mosquito 	 bʌrsondi
psh 	 mosquito 	 muŋsa
pmd 	 mosquito 	 nuŋsi
pkh 	 mosquito 	 muŋsa
gcj 	 mosquito 	 nule
ggg 	 mosquito 	 nulɛŋ
khu 	 mosquito 	 nule
bhe 	 mosquito 	 lulle
prg 	 mosquito 	 nule
gka 	 mosquito 	 nul̆e
gse 	 mosquito 	 nulɛŋ
gra 	 mosquito 	 nulẽʔ
gki 	 mosquito 	 nuleŋ
gar 	 mosquito 	 nuliŋ
gam 	 mosquito 	 muliŋ
gwa 	 mosquito 	 nule
gch 	 mosquito 	 nule
gdh 	 mosquito 	 nulle
goa 	 mosquito 	 nule
met 	 mosquito 	 bʰusiŋ
bhm 	 mosquito 	 nulːe
bhs 	 mosquito 	 nulːe
bhb 	 mosquito 	 nulːe
mso 	 mosquito 	 nusme
mlj 	 mosquito 	 wisi
mud 	 mosquito 	 buɾsunɖi
rui 	 nine 	 nəo
grp 	 nine 	 nau̯
ght 	 nine 	 no
glb 	 nine 	 no
ktg 	 nine 	 nao̯
dog 	 nine 	 nau
mdh 	 nine 	 no
mku 	 nine 	 no
gni 	 nine 	 noo̯βu
lxg 	 nine 	 nuwːu
get 	 nine 	 tomadi
gut 	 nine 	 nawu
gja 	 nine 	 nau
gbh 	 nine 	 t̪omˑid̪i
mal 	 nine 	 no
mbh 	 nine 	 t̪omˑidi
mad 	 nine 	 nau
gtd 	 nine 	 nau
gba 	 nine 	 nou
gkt 	 nine 	 nau
gok 	 nine 	 no
psh 	 nine 	 nau
pmd 	 nine 	 nau
pkh 	 nine 	 no
gcj 	 nine 	 nau
ggg 	 nine 	 nau
khu 	 nine 	 nau
bhe 	 nine 	 nau
prg 	 nine 	 nau
gka 	 nine 	 nou̯
gse 	 nine 	 nau
gra 	 nine 	 nau
gki 	 nine 	 nau
gar 	 nine 	 nau
gam 	 nine 	 nau
gwa 	 nine 	 unmal
gch 	 nine 	 nau
gdh 	 nine 	 nau
goa 	 nine 	 tʌmid̪
met 	 nine 	 naʃu
bhm 	 nine 	 nʌu
bhs 	 nine 	 nau
bhb 	 nine 	 nau
mso 	 nine 	 nau̯
mlj 	 nine 	 nʌo̯
mud 	 nine 	 nau̯
rui 	 elbow 	 ʈoŋra
grp 	 elbow 	 ɡutna
ght 	 elbow 	 qowŋɡa, ɡutna
glb 	 elbow 	 ɡutna
ktg 	 elbow 	 toŋɡi
dog 	 elbow 	 toŋɡi
mdh 	 elbow 	 kundʌmkai
mku 	 elbow 	 moɾi
gni 	 elbow 	 ʈoŋi
lxg 	 elbow 	 ʈoŋi
get 	 elbow 	 toŋɡa
gut 	 elbow 	 ʈoŋɡi
gja 	 elbow 	 kunda kei
gbh 	 elbow 	 kunda kai
mal 	 elbow 	 kunaŋɡai̯yu
mbh 	 elbow 	 kunam kai
mad 	 elbow 	 kunˑa ɡai
gtd 	 elbow 	 tahoni
gba 	 elbow 	 kundan kei̯yu
gkt 	 elbow 	 tuni
gok 	 elbow 	 -----
psh 	 elbow 	 tohoni
pmd 	 elbow 	 tohoni
pkh 	 elbow 	 tohoni
gcj 	 elbow 	 tihini
ggg 	 elbow 	 ɡutmoŋ
khu 	 elbow 	 tɛhɛnɛ
bhe 	 elbow 	 kʰohuŋɡi
prg 	 elbow 	 toni
gka 	 elbow 	 dopur
gse 	 elbow 	 d̪opul
gra 	 elbow 	 t̪oŋɡi
gki 	 elbow 	 toŋɡi
gar 	 elbow 	 munda
gam 	 elbow 	 kopaɾa
gwa 	 elbow 	 ɡutna
gch 	 elbow 	 toni
gdh 	 elbow 	 tohoni
goa 	 elbow 	 kunɖa
met 	 elbow 	 kunˑa
bhm 	 elbow 	 kunukʌj
bhs 	 elbow 	 kunuːnkʌj
bhb 	 elbow 	 kunankʌj
mso 	 elbow 	 kohni
mlj 	 elbow 	 kohoni
mud 	 elbow 	 -----
rui 	 new 	 puna
grp 	 new 	 punal
ght 	 new 	 nowo
glb 	 new 	 punal
ktg 	 new 	 punal
dog 	 new 	 punːa
mdh 	 new 	 punal
mku 	 new 	 punal
gni 	 new 	 puːna
lxg 	 new 	 puːnʌ
get 	 new 	 punal
gut 	 new 	 puːnaʔ
gja 	 new 	 puna
gbh 	 new 	 poˑna
mal 	 new 	 puna
mbh 	 new 	 puna
mad 	 new 	 punˑa
gtd 	 new 	 nai̯o
gba 	 new 	 puna
gkt 	 new 	 nai̯o
gok 	 new 	 punal
psh 	 new 	 punal
pmd 	 new 	 punal
pkh 	 new 	 punal
gcj 	 new 	 punal
ggg 	 new 	 punal
khu 	 new 	 pʰunəl
bhe 	 new 	 punnal
prg 	 new 	 notui
gka 	 new 	 punal̆
gse 	 new 	 punaɭ
gra 	 new 	 punaʔ
gki 	 new 	 puna
gar 	 new 	 punnal
gam 	 new 	 pʰunnal
gwa 	 new 	 punnal, nai̯w
gch 	 new 	 nawo
gdh 	 new 	 naiyo
goa 	 new 	 puna
met 	 new 	 punːa
bhm 	 new 	 puːnʌ
bhs 	 new 	 puːnʌ
bhb 	 new 	 puːna
mso 	 new 	 puno
mlj 	 new 	 puna
mud 	 new 	 puhna
rui 	 he 	 wor
grp 	 he 	 wor
ght 	 he 	 hor
glb 	 he 	 wor
ktg 	 he 	 wor
dog 	 he 	 wor
mdh 	 he 	 ork
mku 	 he 	 wor
gni 	 he 	 voːru
lxg 	 he 	 oːru
get 	 he 	 woru
gut 	 he 	 voːɾu
gja 	 he 	 or
gbh 	 he 	 oɾu
mal 	 he 	 wor
mbh 	 he 	 veɣʰo
mad 	 he 	 woʰu
gtd 	 he 	 olʌ
gba 	 he 	 or
gkt 	 he 	 vol(watul)
gok 	 he 	 wor
psh 	 he 	 wor
pmd 	 he 	 hor
pkh 	 he 	 hor
gcj 	 he 	 hor
ggg 	 he 	 or
khu 	 he 	 or
bhe 	 he 	 or
prg 	 he 	 ol
gka 	 he 	 hor
gse 	 he 	 hor
gra 	 he 	 voɾ
gki 	 he 	 wor
gar 	 he 	 or
gam 	 he 	 (h)or
gwa 	 he 	 ol
gch 	 he 	 -----
gdh 	 he 	 or
goa 	 he 	 hor
met 	 he 	 wohu
bhm 	 he 	 voːɾ
bhs 	 he 	 voːɳd
bhb 	 he 	 wor
mso 	 he 	 woɾ
mlj 	 he 	 oɽ
mud 	 he 	 woɾ
rui 	 needle 	 swi
grp 	 needle 	 swi
ght 	 needle 	 swi
glb 	 needle 	 swi
ktg 	 needle 	 sudʒi
dog 	 needle 	 sui
mdh 	 needle 	 swi
mku 	 needle 	 swi
gni 	 needle 	 sui̯u
lxg 	 needle 	 sui̯
get 	 needle 	 sud̪i
gut 	 needle 	 sou̯i
gja 	 needle 	 sud̪i
gbh 	 needle 	 sud̪i
mal 	 needle 	 udʒi
mbh 	 needle 	 sudi
mad 	 needle 	 udʒi
gtd 	 needle 	 swi
gba 	 needle 	 sudi
gkt 	 needle 	 sudʒi
gok 	 needle 	 hudʒi
psh 	 needle 	 sudʒi
pmd 	 needle 	 swi
pkh 	 needle 	 sudʒi
gcj 	 needle 	 swi
ggg 	 needle 	 sudʒi
khu 	 needle 	 sudʒi
bhe 	 needle 	 sudʒi
prg 	 needle 	 sudʒi
gka 	 needle 	 sui
gse 	 needle 	 sui
gra 	 needle 	 sui
gki 	 needle 	 swi
gar 	 needle 	 sui
gam 	 needle 	 sui
gwa 	 needle 	 sui
gch 	 needle 	 sui
gdh 	 needle 	 sui
goa 	 needle 	 sud̪i
met 	 needle 	 sui
bhm 	 needle 	 suːji
bhs 	 needle 	 suːji
bhb 	 needle 	 suːj
mso 	 needle 	 udʒ
mlj 	 needle 	 sudʒi
mud 	 needle 	 hudʒi
rui 	 tail 	 ʃeput
grp 	 tail 	 puʃti
ght 	 tail 	 uʃti
glb 	 tail 	 puʃta
ktg 	 tail 	 tokʌr
dog 	 tail 	 puʃt̪a
mdh 	 tail 	 toka
mku 	 tail 	 toka
gni 	 tail 	 t̪oːkur
lxg 	 tail 	 t̪okor
get 	 tail 	 toka
gut 	 tail 	 toːkr
gja 	 tail 	 tokər
gbh 	 tail 	 t̪okˑa
mal 	 tail 	 toka
mbh 	 tail 	 t̪eke
mad 	 tail 	 ʈoka
gtd 	 tail 	 puntʃe
gba 	 tail 	 toka
gkt 	 tail 	 tokar
gok 	 tail 	 tokɛr
psh 	 tail 	 kõwtʃi
pmd 	 tail 	 putʃi
pkh 	 tail 	 putʃi
gcj 	 tail 	 putʃi
ggg 	 tail 	 puntʃi
khu 	 tail 	 putʃur
bhe 	 tail 	 pũdʒ
prg 	 tail 	 pudʒ
gka 	 tail 	 puʃʈa
gse 	 tail 	 puʃʈa
gra 	 tail 	 ʈokʌɾ
gki 	 tail 	 ʃepuʈe
gar 	 tail 	 puʃta
gam 	 tail 	 puʃta
gwa 	 tail 	 tokar
gch 	 tail 	 tokar
gdh 	 tail 	 tokar
goa 	 tail 	 ʈoka
met 	 tail 	 ʈoka
bhm 	 tail 	 t̪oːka
bhs 	 tail 	 t̪oːka
bhb 	 tail 	 t̪oːka
mso 	 tail 	 t̪okã
mlj 	 tail 	 t̪okeɾ
mud 	 tail 	 t̪okaɾ
rui 	 path 	 səri
grp 	 path 	 sʌri
ght 	 path 	 səri
glb 	 path 	 sʌri
ktg 	 path 	 həri
dog 	 path 	 sʌri
mdh 	 path 	 hʌre
mku 	 path 	 hʌɾi
gni 	 path 	 sʌri
lxg 	 path 	 sʌrɪ
get 	 path 	 hʌri
gut 	 path 	 səri
gja 	 path 	 hʌri
gbh 	 path 	 hʌɾ
mal 	 path 	 (kal)aɣe
mbh 	 path 	 ʌɡʰai
mad 	 path 	 aɣei̯
gtd 	 path 	 səri
gba 	 path 	 (kal)hʌri
gkt 	 path 	 səri
gok 	 path 	 hʌri
psh 	 path 	 səri, ɡuli
pmd 	 path 	 sudri
pkh 	 path 	 ɡuli
gcj 	 path 	 sʌdri
ggg 	 path 	 səri
khu 	 path 	 səri
bhe 	 path 	 səri
prg 	 path 	 səri
gka 	 path 	 səri
gse 	 path 	 səri
gra 	 path 	 (kaɭ)səɾi
gki 	 path 	 sʌri
gar 	 path 	 səri
gam 	 path 	 səri
gwa 	 path 	 səri
gch 	 path 	 səri
gdh 	 path 	 səri
goa 	 path 	 haɾi
met 	 path 	 (kaɭ)aheiʔ
bhm 	 path 	 ʌr
bhs 	 path 	 ʌr
bhb 	 path 	 ʌr
mso 	 path 	 ʌhɛi̯
mlj 	 path 	 paɽi
mud 	 path 	 paɖhʌɾ
rui 	 husband 	 marsu
grp 	 husband 	 mido
ght 	 husband 	 mido
glb 	 husband 	 ronwale
ktg 	 husband 	 -----
dog 	 husband 	 maɾsa
mdh 	 husband 	 mudʒo
mku 	 husband 	 muðio
gni 	 husband 	 marsu
lxg 	 husband 	 mʌɖəsuːr
get 	 husband 	 moiðo
gut 	 husband 	 maːrsu
gja 	 husband 	 muido
gbh 	 husband 	 muid̪o
mal 	 husband 	 mudʒor
mbh 	 husband 	 muɾiˑo
mad 	 husband 	 mudʒo
gtd 	 husband 	 monsal
gba 	 husband 	 mui̯do
gkt 	 husband 	 adami
gok 	 husband 	 muðial
psh 	 husband 	 ronware
pmd 	 husband 	 sena
pkh 	 husband 	 dʌni
gcj 	 husband 	 ronware
ggg 	 husband 	 mandʒəl
khu 	 husband 	 mansəl
bhe 	 husband 	 mansəl
prg 	 husband 	 mantsəl
gka 	 husband 	 miːd̪o
gse 	 husband 	 muid̪o
gra 	 husband 	 mesur
gki 	 husband 	 maɾso
gar 	 husband 	 mido
gam 	 husband 	 muidu
gwa 	 husband 	 muid̪o
gch 	 husband 	 admi
gdh 	 husband 	 admi
goa 	 husband 	 muidoʔ
met 	 husband 	 mudʒo
bhm 	 husband 	 mud̪jal
bhs 	 husband 	 mud̪pal
bhb 	 husband 	 mudʒal
mso 	 husband 	 mud̪iyo
mlj 	 husband 	 nud̪io
mud 	 husband 	 mud̪io
rui 	 five 	 siyuŋ
grp 	 five 	 sai̯yun
ght 	 five 	 sai̯yuŋɡ
glb 	 five 	 sai̯yuŋɡ
ktg 	 five 	 seyuŋ
dog 	 five 	 sijuŋ
mdh 	 five 	 seyuŋ
mku 	 five 	 seyuŋ
gni 	 five 	 si̯ːjuŋ
lxg 	 five 	 sijuːŋ
get 	 five 	 hai̯yu
gut 	 five 	 siːyuŋ
gja 	 five 	 seyuŋ
gbh 	 five 	 eiun
mal 	 five 	 ei̯yuŋ
mbh 	 five 	 eiˑũ
mad 	 five 	 eyuŋ
gtd 	 five 	 siunɡe
gba 	 five 	 eyuŋ
gkt 	 five 	 sai̯yuŋ
gok 	 five 	 hai̯nɡ
psh 	 five 	 seyutõ
pmd 	 five 	 sai̯yũ
pkh 	 five 	 seyutõ
gcj 	 five 	 seyuŋ
ggg 	 five 	 seyuŋ
khu 	 five 	 seyuŋ
bhe 	 five 	 seyuŋ
prg 	 five 	 seyuŋ
gka 	 five 	 səi̯yuŋ
gse 	 five 	 saijuŋ
gra 	 five 	 sijũ
gki 	 five 	 sijuŋ
gar 	 five 	 sayun
gam 	 five 	 sayuŋ
gwa 	 five 	 sai̯yuŋ
gch 	 five 	 seyuŋ
gdh 	 five 	 seyuŋ
goa 	 five 	 hejũ
met 	 five 	 hejuŋ
bhm 	 five 	 ejŋɡ
bhs 	 five 	 eɳɡ
bhb 	 five 	 ejŋɡ
mso 	 five 	 hʌi̯ŋ
mlj 	 five 	 hai̯ŋ
mud 	 five 	 hʌi̯ŋ
rui 	 girl 	 peɖi
grp 	 girl 	 tudi
ght 	 girl 	 tudi
glb 	 girl 	 tud̆i
ktg 	 girl 	 peki
dog 	 girl 	 pedi
mdh 	 girl 	 peɖi
mku 	 girl 	 peɖi
gni 	 girl 	 poːri
lxg 	 girl 	 pɛɖi
get 	 girl 	 peɡil
gut 	 girl 	 pɛːɖi
gja 	 girl 	 pori
gbh 	 girl 	 miˑado
mal 	 girl 	 pila
mbh 	 girl 	 pila
mad 	 girl 	 mai̯yara
gtd 	 girl 	 rea
gba 	 girl 	 peɡi
gkt 	 girl 	 tudi
gok 	 girl 	 pɛɡdi
psh 	 girl 	 sʌmbər(asit)
pmd 	 girl 	 (dʒiwaŋ)turi
pkh 	 girl 	 niar
gcj 	 girl 	 pɛrɡi
ggg 	 girl 	 tudi
khu 	 girl 	 tudi
bhe 	 girl 	 tudi
prg 	 girl 	 tudi
gka 	 girl 	 ʈad̆i
gse 	 girl 	 ʈuɾi
gra 	 girl 	 pɛɾɡi
gki 	 girl 	 peɖi
gar 	 girl 	 tudi
gam 	 girl 	 tudi
gwa 	 girl 	 tudi
gch 	 girl 	 tudi
gdh 	 girl 	 tudi
goa 	 girl 	 pɛki
met 	 girl 	 pilːa
bhm 	 girl 	 piːki
bhs 	 girl 	 piːki
bhb 	 girl 	 piːki
mso 	 girl 	 peɡiɽ
mlj 	 girl 	 peɡɖi
mud 	 girl 	 peɽ
rui 	 name 	 pʰorol
grp 	 name 	 naul
ght 	 name 	 na
glb 	 name 	 na
ktg 	 name 	 pʌroi
dog 	 name 	 nau, ɸhoɾo
mdh 	 name 	 poroi
mku 	 name 	 poroi
gni 	 name 	 porol
lxg 	 name 	 porːɔl
get 	 name 	 pʌrol
gut 	 name 	 poroːl
gja 	 name 	 pʰorol
gbh 	 name 	 poˑɾoi
mal 	 name 	 pɛdir
mbh 	 name 	 ped̪iɾ
mad 	 name 	 pʰorul
gtd 	 name 	 nae
gba 	 name 	 pʰorul
gkt 	 name 	 nam
gok 	 name 	 padar
psh 	 name 	 nam
pmd 	 name 	 nam
pkh 	 name 	 prol, nam
gcj 	 name 	 nam
ggg 	 name 	 nam
khu 	 name 	 nam
bhe 	 name 	 nam
prg 	 name 	 nam
gka 	 name 	 nau
gse 	 name 	 nau
gra 	 name 	 pʌro
gki 	 name 	 phoroɭ
gar 	 name 	 nau
gam 	 name 	 nau
gwa 	 name 	 podol
gch 	 name 	 poɖol
gdh 	 name 	 poɖol
goa 	 name 	 ɸhoro
met 	 name 	 ɸhoɾuɭ
bhm 	 name 	 ped̪eːɾ
bhs 	 name 	 ped̪eɾ
bhb 	 name 	 ped̪eɾ
mso 	 name 	 poɾoi
mlj 	 name 	 pʌd̪uɾ
mud 	 name 	 poɾoi
rui 	 body 	 mend̪ul
grp 	 body 	 meⁿdʌl
ght 	 body 	 mɛndul
glb 	 body 	 mendul
ktg 	 body 	 mɛndul
dog 	 body 	 mend̪ul
mdh 	 body 	 mɛndul
mku 	 body 	 mɛndul
gni 	 body 	 mɛnd̪oɭ
lxg 	 body 	 mɛnd̪ol
get 	 body 	 mɛndul
gut 	 body 	 mɛːnd̪ol
gja 	 body 	 mendul
gbh 	 body 	 mendʒul
mal 	 body 	 mɛndul
mbh 	 body 	 ment̪uli
mad 	 body 	 mend̪ul
gtd 	 body 	 məndule
gba 	 body 	 mend̪ul
gkt 	 body 	 mɛndul
gok 	 body 	 mɛndʌl
psh 	 body 	 t̪ən
pmd 	 body 	 dhə
pkh 	 body 	 de
gcj 	 body 	 mendul
ggg 	 body 	 mendul
khu 	 body 	 mendul
bhe 	 body 	 mendul
prg 	 body 	 mendul
gka 	 body 	 mendul
gse 	 body 	 mənd̪uɭ
gra 	 body 	 mənɖuɭ
gki 	 body 	 mend̪uɭ
gar 	 body 	 mendul
gam 	 body 	 mendul
gwa 	 body 	 mendul
gch 	 body 	 mendul
gdh 	 body 	 mendul
goa 	 body 	 mend̪uɭ
met 	 body 	 mend̪ul
bhm 	 body 	 meːnd̪ul
bhs 	 body 	 meːnduːl
bhb 	 body 	 -----
mso 	 body 	 mend̪ul
mlj 	 body 	 mɛ̃d̪ol
mud 	 body 	 mɛ̃ʌd̪ul
rui 	 man 	 manel
grp 	 man 	 manwal
ght 	 man 	 manwʌl
glb 	 man 	 manwal
ktg 	 man 	 mane
dog 	 man 	 maniɛl
mdh 	 man 	 mane
mku 	 man 	 mane
gni 	 man 	 mai̯nʌl
lxg 	 man 	 maɪ̯nʌl
get 	 man 	 mʌnkʌ
gut 	 man 	 mai̯nl
gja 	 man 	 mʌnkəl
gbh 	 man 	 manikel
mal 	 man 	 mankʌl
mbh 	 man 	 mankal
mad 	 man 	 mʌnkal
gtd 	 man 	 mantsa
gba 	 man 	 mankʌl
gkt 	 man 	 mansəl
gok 	 man 	 mane
psh 	 man 	 pɛrɡəl, admi
pmd 	 man 	 pirɡal, admi
pkh 	 man 	 admi, perɡʌl
gcj 	 man 	 mansʌ, pɛrɡa
ggg 	 man 	 mandzəl
khu 	 man 	 manwal
bhe 	 man 	 mansəl
prg 	 man 	 admi
gka 	 man 	 manial
gse 	 man 	 manial
gra 	 man 	 mainaɭ
gki 	 man 	 manieɭ
gar 	 man 	 manel
gam 	 man 	 manel
gwa 	 man 	 manwal
gch 	 man 	 admi
gdh 	 man 	 admi, mansəl
goa 	 man 	 mʌnkʌɭ
met 	 man 	 mʌkʌɭ
bhm 	 man 	 mani
bhs 	 man 	 mani
bhb 	 man 	 mani
mso 	 man 	 manʌi̯
mlj 	 man 	 mane
mud 	 man 	 manei̯
rui 	 son 	 məri, peɖal
grp 	 son 	 tudol
ght 	 son 	 tudol
glb 	 son 	 tudal
ktg 	 son 	 peka
dog 	 son 	 pedaɭ
mdh 	 son 	 pekal
mku 	 son 	 pekal
gni 	 son 	 maːre
lxg 	 son 	 peɖʌl
get 	 son 	 mʌri
gut 	 son 	 moɖʌl
gja 	 son 	 poral
gbh 	 son 	 mari
mal 	 son 	 peka
mbh 	 son 	 maɡʰai
mad 	 son 	 eka
gtd 	 son 	 mardi
gba 	 son 	 mʌri
gkt 	 son 	 ʈudal
gok 	 son 	 pekor
psh 	 son 	 məri
pmd 	 son 	 tura
pkh 	 son 	 məri
gcj 	 son 	 mari
ggg 	 son 	 tudal
khu 	 son 	 tudal
bhe 	 son 	 tudal
prg 	 son 	 tudal
gka 	 son 	 tul̆al
gse 	 son 	 ʈuɭal
gra 	 son 	 pɛɖaɭ
gki 	 son 	 peɖal
gar 	 son 	 tudal
gam 	 son 	 tudal
gwa 	 son 	 tudal
gch 	 son 	 tudal
gdh 	 son 	 məri
goa 	 son 	 mari, pɛdʌl
met 	 son 	 mɔwhi
bhm 	 son 	 mʌr
bhs 	 son 	 mʌr
bhb 	 son 	 mʌr
mso 	 son 	 nona
mlj 	 son 	 babu
mud 	 son 	 mʌɾ
rui 	 mud 	 ɡata
grp 	 mud 	 tʃikla
ght 	 mud 	 tʃiklu
glb 	 mud 	 tʃikla
ktg 	 mud 	 tʃɪkla
dog 	 mud 	 tʃiklʌ
mdh 	 mud 	 tʃikla
mku 	 mud 	 tʃikla
gni 	 mud 	 tʃikʌ̯la
lxg 	 mud 	 tʃɪklʌ
get 	 mud 	 baða
gut 	 mud 	 tsɪklʌ
gja 	 mud 	 ʃikəla
gbh 	 mud 	 bʰurd̪a
mal 	 mud 	 tʃɪlka, burd̪a
mbh 	 mud 	 bʰuɾd̪e
mad 	 mud 	 tʃikla
gtd 	 mud 	 tʃɪkla
gba 	 mud 	 burðə
gkt 	 mud 	 tʃikla
gok 	 mud 	 tʃikla
psh 	 mud 	 tʃikla
pmd 	 mud 	 tʃikla
pkh 	 mud 	 tʃɪkla
gcj 	 mud 	 tʃikla
ggg 	 mud 	 tʃiklə
khu 	 mud 	 tʃɪkəɬk
bhe 	 mud 	 tʃikla
prg 	 mud 	 tʃikəla
gka 	 mud 	 tʃikla
gse 	 mud 	 tʃɪkla
gra 	 mud 	 tʃikʌlaʔ
gki 	 mud 	 tʃikla
gar 	 mud 	 tʃikəla
gam 	 mud 	 tʃikələ
gwa 	 mud 	 tʃɪkəla
gch 	 mud 	 tʃikla
gdh 	 mud 	 tʃɪkəla
goa 	 mud 	 bʌɾd̪a
met 	 mud 	 tʃik
bhm 	 mud 	 t̪oɽi
bhs 	 mud 	 buɾd̪a
bhb 	 mud 	 burd̪a
mso 	 mud 	 ikhla
mlj 	 mud 	 tʃikla
mud 	 mud 	 tʃĩkla
rui 	 turmeric 	 kəmka
grp 	 turmeric 	 kʌmkʌ
ght 	 turmeric 	 kʌmkʌ
glb 	 turmeric 	 kʌmkʌ
ktg 	 turmeric 	 kʌmka
dog 	 turmeric 	 kəmka
mdh 	 turmeric 	 kʌmka
mku 	 turmeric 	 kʌmka
gni 	 turmeric 	 kʌmkʌ
